여행지ID,여행지명칭,지역구분,분류,태그,내용 유형,카피라이터,홈페이지,주소,여행지 경도,여행지 위도,여행지 특징,여행지 코스소개,여행지 누적 추천수,여행지 누적 관심수,여행지 등록일,여행지 찾아가는 길,여행지 연관 계절정보
,분오리돈대,인천,관광지,문화유적,2000,어촌어항협회,,인천광역시 강화군 화도면 사기리 산185-1,126.4621949,37.59233803,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,전등사,인천,관광지,문화유적,2000,어촌어항협회,www.jeondeungsa.org,인천광역시 강화군 길상면 전등사로 37-41 (전등사),126.4844073,37.63215487,,"현존하는 국내 사찰 중 가장 오랜 역사를 지닌 전등사는 단군왕검의 세 왕자가 쌓았다는 정족산 삼랑성 내에 자리하고 있다.전등사가 창건된 것은 서기 381년 (고구려 소수림왕 11년)으로 전해지고 있다. 지금으로부터 약 1700여 년 전에 지어진 이 사찰은 진나라에서 건너온 아도 화상으로 알려져 있다.전등사는 또한 병인양요 때 프랑스군에 대항하여 죽을 각오로 전투에 임했던 장병들이 부처님의 가호를 빌며 대웅보전의 기둥과 벽면에 자신들의 이름을 적어놓았던 호국불교 근본도량이기도 했다. 특히 보물 178호로 지정된 대웅전은 규모는 작지만 내부의 불단 위에 꾸며진 닫집은 당시 건축공예의 극치를 보여주며, 대조루, 명부전, 약사전, 향로전 등의 부속 건물과 대웅보전에 보관되어 있는 목불삼존불상, 중국의 종인 범종 등 귀중한 불교 유적이 헤아릴 수 없을 만큼 많이 보존되어 있다. 대웅전에는 법당의 네 귀에서 추녀를 떠받치고 있는 나녀상과 도편수에 얽힌 재미있는 이야기가 전해져 온다. 지금도 대웅전 천장을 올려다보면 힘겹게 추녀를 떠받치고 있는 나녀상을 볼 수 있는데 부처님의 설법을 듣고 개과천선하라는 뜻을 담았다고 한다. [입장료] 성인 : 2500원, 청소년 : 1700원 ,어린이 1000원 [기타] 전등사에서는 쓰담쓰담 템플스테이(체험형), 한박자 쉬고(휴식형) 등의 템플스테이 프로그램을 운영한다.",0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,레져토피아 지오랜드,충남,숙박,기타숙박,2000,어촌어항협회,http://www.vj114.com,충청남도 태안군 남면 마검포길 104-108,126.3041801,36.62216928,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,보문사,인천,관광지,기타관광지,2000,어촌어항협회,,인천광역시 강화군 삼산면 삼산남로828번길 44,126.321597,37.688584,,"강화 석모도에 위치한 보문사는 남해 보리암, 낙산사 홍련암과 함께 우리나라 3대 관음도량이다.낙가산에 위치한 보문사는 아울러 전등사, 정수사와 함께 강화 3대 고찰이기도 하다.보문사는 천연동굴로 이루어진 석실과 열반 당시 부처님의 모습을 자연석에 그대로 조각한 10m에 달하는 거대 와불, 그리고 418개의 계단을 오르면 만날 수 있는 마애석불좌상으로 유명하다. 신라 선덕여왕 4년 (635)에 회정대사가 창건했다고 전해지는 보문사에는 인천광역시 유형문화재 제 57호인 나한석굴에 얽힌 창건설화가 전해진다.삼산면의 한 어부가 바다에서 건져 올린 22개의 돌을 건져 올렸고 이것을 석굴 부근에 단을 만들어 모시게 됐으며 석굴 안에는 나한을 모시고 있다.보문사로부터 20분 정도 계단을 걸어 올라가는 곳에 위치한 마애석불좌상은 눈썹바위에 새겨 넣은 좌불이 인상적이다. 보문사는 정성 들여 기도하면 소원이 기적처럼 이루어지는 절로 알려져 있어 많은 사람들이 찾으며 소원을 적어 유리병에 넣어 둔 모습도 볼 수 있다. 와불전 옆의 오백나한과 1975년 조성 당시 국내 최대 규모로 화제를 모은 범종각도 있다. [입장료] 어른 : 2000원 , 중고생 1500원, 초등학생 1000원 / 승용차 1만6000원 [기타] 관음도량이란 관세음보살의 가호를 받는 성스러운 사찰로 모두 바닷가에 위치해 있는 것이 특징이다.",0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,달전망대,경기,관광지,전망대/조망시설,2000,어촌어항협회,http://tlight.kwater.or.kr,"경기도 안산시 단원구 대부황금로 1927 (대부동동, 시화조력발전소)",126.6127664,37.31339472,,"안산과 대부도를 이어주는 시화방조제의 조력발전소와 티라이트 휴게소 중간에 위치한 달 전망대는 시화 지구의 랜드마크다.2014년 6월 문을 열었으며 75m에 25층의 높이의 전망대다. 타워 끝에 달린 전망대가 둥근 모양이라 마치 보름달을 보는 듯한데 그래서 이름이 달전망대인 듯하다. 360도 벽면이 모두 원형 유리로 창밖으로 시화방조제와 대부도, 티라이트공원의 전경이 파노라마로 펼쳐지며 세계에서 가장 큰 규모의 조력발전소인 시화호조력발전소도 한눈에 볼 수 있다. 전망대 바닥의 일부가 투명한 유리로 되어있어 공중에 떠있는 듯한 아찔함을 느낄 수 있고 밤이 되면 달전망대 외관은 다양한 빛으로 전면부가 장식되어 멋진 경관을 연출한다.  달전망대의 1층은 수제버거나 음료수를 마실 수 있는 공간, 2층은 스테이크하우스이며 엘리베이터로 10초도 안 걸리는 전망대 꼭대기에 카페가 있어 커피를 마시며 여유롭게 서해바다 전망을 즐기기 좋다. 주말이나 휴일에는 줄을 길게 서서 기다려야 할 정도로 인기가 좋은 달전망대는 해질녘의 노을이 아름다워 사진을 찍으러 온 사람들도 많으며 소원을 기원하거나 달맞이하러 가는 명소로 이름을 날리고 있다. [입장료] 무료 [전망특징] 360도 파노라마로 감상하는 서해 바다 풍경 [부대시설] 카페, 전망대, 공원, 휴게소, 화장실, 주차장",0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,탄도어촌체험마을,경기,관광지,체험프로그램,38000,어촌어항협회,,경기도 안산시 단원구 대부황금로 5-14,126.6463712,37.19145978,,"탄도는 예전에 '숯무루'라고 불렸다. 이곳에서 참나무 숯이 많이 나와 붙은 이름이라는 설도 있고, 섬 주변에 검은 돌이 많아 탄도로 불렸다는 주장도 있다. 선감마을에는 신선이 내려와 이곳 맑은 물로 목욕을 했다는 이야기가 전해진다. 대부도 아래 매달린 두 곳 모두 수원, 부천, 인천 옹진군에 속했다가 1990년대 중반에야 안산시에 속하는 우여곡절을 겪었다. 시화방조제가 들어서기 전에는 화성에서 배를 타야 닿을 수 있는 곳이었다.",0,0,2015-06-23 6:34,,"봄, 여름, 가을"
,대부도수상바다좌대낚시터,경기,체험,낚시터,38000,어촌어항협회,http://www.대부도바다낚시터.com/,경기도 안산시 단원구 구봉타운길 22,126.5533048,37.27903553,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,황산레저바다낚시터,인천,체험,낚시터,38000,어촌어항협회,https://cafe.naver.com/yellowfishing,인천광역시 강화군 길상면 해안남로117번길 5,126.5360651,37.61798988,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,도비도 해양체험,충남,관광지,체험프로그램,38000,어촌어항협회,http://cafe.daum.net/nanjidoschool,충청남도 당진시 석문면 대호만로 2881-16,126.4653609,37.02104897,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을"
,독도바다낚시터,경기,체험,기타레저,38000,어촌어항협회,http://dokdofishing.co.kr,경기도 안산시 단원구 새방죽길 165,126.5668541,37.2398455,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,화성해양아카데미연구회,경기,관광지,체험프로그램,38000,어촌어항협회,http://www.xn--2e0b27ih7h0rf9xfgnarv385cz0o76b4r.com/,경기도 화성시 서신면 전곡항로 5,126.6510541,37.1856007,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을"
,그림속바다,인천,숙박,펜션,25000,어촌어항협회,http://seainthepicture.kr/,인천광역시 강화군 화도면 해안남로 1133-42,126.4607962,37.61370968,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,마리펜션,인천,숙박,펜션,25000,어촌어항협회,http://www.maripension.com/,인천광역시 강화군 화도면 해안남로 2713,126.3784293,37.63577534,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,수에뇨펜션,경기,숙박,펜션,25000,어촌어항협회,http://www.sueno.co.kr/,경기도 화성시 서신면 해안길 377,126.6191594,37.17411739,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,팜파스펜션,충남,숙박,펜션,25000,어촌어항협회,,충청남도 서산시 팔봉면 한월당로 21-63,126.337807,36.81926097,,"인디오의 말로 대평온의 뜻을 가지고 있는 팜파스는푸른 빛 솔잎 사이로 산 새 소리가 울리고촉촉한 바다 내음과 황토 흙 냄새가 풍기는 곳입니다.모던한 인테리어와 청결한 시설을 갖추고 있는 팜파스에서가족과 함께 여유로움을 연인과 함께 와인의 달콤함을동료, 친구와 함께 멋진 추억을 만들기 바랍니다.넉넉한 인심과 포근한 웃음을 드리는 이웃같은 팜파스는더욱 여유롭고 건강한 휴식공간이 될 것을 약속합니다. 입실시간 : 이용 당일 14시부터 23시까지퇴실시간 : 마지막 이용일 오전 11시까지 입니다.바베큐장 이용안내 : 바베큐시설과 그릴 사용비는 4인기준 20,000원 입니다.",0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,109하우스,인천,숙박,펜션,25000,어촌어항협회,,인천광역시 강화군 양도면 해안서로 540,126.4000445,37.67922891,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,메종드라메르,인천,숙박,펜션,25000,어촌어항협회,http://www.boonori.com,인천광역시 강화군 화도면 해안남로 1399,126.4627155,37.59370499,,"프랑스어로 바다의 집이라는 뜻의 ‘메종 드 라메르 펜션’은 이국적인 분위기로 실내 인테리어를 꾸며놓았다.한 건물에 여러 개의 방이 있는 구조가 아니라 독립된 별채로 객실을 만들어놓아 주변의 소음이나 타인의 불편함 없이 머물다 갈 수 있다.각각의 객실엔 아기자기한 소품을 배치해 방마다 특색을 만들어 놓았다.펜션 마당에 바비큐를 구워 먹을 수 있는 공간을 만들어 바비큐 그릴을 대여하고 있으며,바비큐세트 메뉴와 대하 철에는 대하세트메뉴를 준비해 놓고 있다.카페도 운영하고 있어 향기로운 커피와 쿠키종류를 맛 볼 수 있다.비가 오거나 날씨가 추울 때를 대비해 실내 바비큐장도 마련해 놓았다.전 객실에는 인터넷 선이 설치되어있어 노트북을 가져와 편히 사용할 수 있다.픽업을 원할 경우 예약을 하면 픽업서비스를 이용할 수 있다.몇 개의 객실에선 일출과 일몰을 동시에 감상 할 수 있기에 연말 연시쯤엔 항시 인기가 있어 객실이 모두 차니 미리 예약을 해야 한다.",0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,무무펜션,인천,숙박,펜션,25000,어촌어항협회,http://www.mumuhouse.com,인천광역시 강화군 화도면 해안남로1066번길 12,126.4598277,37.62050604,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,빈티지박스펜션,인천,숙박,펜션,25000,어촌어항협회,http://vintagebox.co.kr/,인천광역시 강화군 화도면 해안남로2449번길 4,126.3804894,37.62206473,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,배미꾸미펜션,인천,숙박,펜션,25000,어촌어항협회,http://baemikumipension.com,인천광역시 옹진군 북도면 모도로140번길 41,126.4062346,37.52905299,,,0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
,하늘바라기펜션,충남,숙박,펜션,25000,어촌어항협회,http://www.skybaragi.com/,충청남도 서산시 대산읍 삼길포3길 15-8,126.4511138,37.00012635,,"푸른바다와 싱싱산 수산물, 갯벌체험, 왜목마을, 도비도, 소난지도, 대난지도 등 주변볼거리와 즐길거리가 가득산 삼길포 !!삼길포에 위치한 하늘바라기캐슬은 신축건물로 깔끔하고, 고급 편의시설을 갖춘 편리하고 아늑한 펜션입니다.하늘바라기란 하늘을 담을 수 있는 작은 그릇을 말합니다.시골 어촌 풍경과 향긋하고 시원한 바다내음, 아이들과 시간가는 줄 모르고 즐길 수 있는 갯벌체험,천혜의 자연풍광을 제대로 즐길 수 있는 이곳에 하늘바라기캐슬이 있습니다.도시 생활에 지친 여러분의 몸과 마을을 산뜻하게 해줄 이곳에서 편안하고 따듯한 여행 되시길 바랍니다.가족, 연인, 친구와 행복한 추억을 만들어 보세요.항상 정성껏 모시겠습니다. 감사합니다.천혜의 자연조건을 갖추고 있어 관광특구 지역으로 발전할 수 있는 이점을 갖추고 있습니다.주변에 많은 볼거리가 있으며, 자연경관 또한 뛰어납니다. 아직까지 많은 사람들이 삼길포에 대해 모르고 있기 때문에사람들이 그리 많이 찾고 있진 않지만, 삼길포을 한번 가본 사람은 다시 한번 찾게 되는 그런 곳입니다.삼길포를 다시 찾게되는 이유는 신선한 회를 저렴한 가격에 먹을 수 있고,소난지도와 대난지도의 그림같은 풍경을 유람선을 타고 감상할수 있고, 갯벌체험과 해수탕 등 다양한 즐길 거리가 있습니다. [추가요금]- 기준인원 초과 시 사전 연락 꼭 부탁드립니다.- 기준인원 초과 시 1인당 1만원이 추가됩니다.- 바베큐그릴 이용은 무료, 단 철망 및 숯 요청시 5인기준 1만원(사전예약) 예약하실때 반드시 날짜와 호수 꼭 문자로 남겨주세요. 확인이 안되면 예약이 무효됩니다.충남 서산시 삼길포 위치, 일출감상, 빼어난 주변관광도비도에서 유람선 타고 대난지도, 소난지도 관람각 객실별 정수기와 드럼세탁기 완비 입퇴실안내- 입실시간 : 오후 2시 이후- 퇴실시간 : 오전 11시 까지- 입퇴실 시간은 다음 예약손님을 위하여 준수하여 주시기 바랍니다.- 퇴실시엔 퇴실전에 객실 내의 모든 전원을 꺼주시길 바랍니다. 유의사항- 바베큐장 사용료는 무료입니다.- 바베큐는 사전예약을 해주셔야 합니다. (철망 및 숯 요청시 5인기준 1만원 입니다)=>바베큐그릴 불은 손님이 직접 붙이셔서 사용하셔야 합니다.- 오후 10시 이후의 입실은 사전에 반드시 연락주시기 바랍니다.- 사전 예약인원 외 추가입실(대실) 불가합니다.- 미성년자는 보호자 동의없이 이용하실 수 없습니다.- 늦은시간 폭죽이나 고성방가는 절대 삼가하여 주시기 바랍니다.- 객실 비품 및 집기 파손, 분실시 펜션지기에게 알려주십시요.- 애완동물은 부득히 타객실 및 손님을 위해 입실을 금하오니 양해바랍니다.- 음식물, 소각용, 재활용(캔퓨,플라스틱류)으로 구분하여 지정된 곳에 버려주시기 바랍니다.- 객실 내에서는 절대 금연 및 육류(삼겹살 및 튀김류)등의 구이를 금하오니 외부에 지정된 장소 및 자연과 벗한 바베큐장을 이용하시길 부탁드립니다.(화재 및 냄새로 인한 타손님 배려 차원입니다)",0,0,2015-06-23 6:34,,"봄, 여름, 가을, 겨울"
